#1

# WLTC class 3 test cycle >34 W/kg =34 k/tonne
 double Cycle(1801,3)
#
#vehicles with a ratio of rated power in W / kerb mass in kg  > 34ù
#
#  where:
#    column 1 - time [s]
#    column 2 - desired speed [km/h]
#    column 3 - phase (1: low; 2: medium (middle), 3: 4; 4: Extra 4
1423	35.3 	4
1424	34.3 	4
1425	34.6 	4
1426	36.3 	4
1427	39.5 	4
1428	41.8 	4
1429	42.5 	4
1430	41.9 	4
1431	40.1 	4
1432	36.6 	4
1433	31.3 	4
1434	26.0 	4
1435	20.6 	4
1436	19.1 	4
1437	19.7 	4
1438	21.1 	4
1439	22.0 	4
1440	22.1 	4
1441	21.4 	4
1442	19.6 	4
1443	18.3 	4
1444	18.0 	4
1445	18.3 	4
1446	18.5 	4
1447	17.9 	4
1448	15.0 	4
1449	9.9 	4
1450	4.6 	4
1451	1.2 	4
1452	0.0 	4
1453	0.0 	4
1454	0.0 	4
1455	0.0 	4
1456	0.0 	4
1457	0.0 	4
1458	0.0 	4
1459	0.0 	4
1460	0.0 	4
1461	0.0 	4
1462	0.0 	4
1463	0.0 	4
1464	0.0 	4
1465	0.0 	4
1466	0.0 	4
1467	0.0 	4
1468	0.0 	4
1469	0.0 	4
1470	0.0 	4
1471	0.0 	4
1472	0.0 	4
1473	0.0 	4
1474	0.0 	4
1475	0.0 	4
1476	0.0 	4
1477	0.0 	4
1478	0.0 	4
1479	2.2 	4
1480	4.4 	4
1481	6.3 	4
1482	7.9 	4
1483	9.2 	4
1484	10.4 	4
1485	11.5 	4
1486	12.9 	4
1487	14.7 	4
1488	17.0 	4
1489	19.8 	4
1490	23.1 	4
1491	26.7 	4
1492	30.5 	4
1493	34.1 	4
1494	37.5 	4
1495	40.6 	4
1496	43.3 	4
1497	45.7 	4
1498	47.7 	4
1499	49.3 	4
1500	50.5 	4
1501	51.3 	4
1502	52.1 	4
1503	52.7 	4
1504	53.4 	4
1505	54.0 	4
1506	54.5 	4
1507	55.0 	4
1508	55.6 	4
1509	56.3 	4
1510	57.2 	4
1511	58.5 	4
1512	60.2 	4
1513	62.3 	4
1514	64.7 	4
1515	67.1 	4
1516	69.2 	4
1517	70.7 	4
1518	71.9 	4
1519	72.7 	4
1520	73.4 	4
1521	73.8 	4
1522	74.1 	4
1523	74.0 	4
1524	73.6 	4
1525	72.5 	4
1526	70.8 	4
1527	68.6 	4
1528	66.2 	4
1529	64.0 	4
1530	62.2 	4
1531	60.9 	4
1532	60.2 	4
1533	60.0 	4
1534	60.4 	4
1535	61.4 	4
1536	63.2 	4
1537	65.6 	4
1538	68.4 	4
1539	71.6 	4
1540	74.9 	4
1541	78.4 	4
1542	81.8 	4
1543	84.9 	4
1544	87.4 	4
1545	89.0 	4
1546	90.0 	4
1547	90.6 	4
1548	91.0 	4
1549	91.5 	4
1550	92.0 	4
1551	92.7 	4
1552	93.4 	4
1553	94.2 	4
1554	94.9 	4
1555	95.7 	4
1556	96.6 	4
1557	97.7 	4
1558	98.9 	4
1559	100.4 	4
1560	102.0 	4
1561	103.6 	4
1562	105.2 	4
1563	106.8 	4
1564	108.5 	4
1565	110.2 	4
1566	111.9 	4
1567	113.7 	4
1568	115.3 	4
1569	116.8 	4
1570	118.2 	4
1571	119.5 	4
1572	120.7 	4
1573	121.8 	4
1574	122.6 	4
1575	123.2 	4
1576	123.6 	4
1577	123.7 	4
1578	123.6 	4
1579	123.3 	4
1580	123.0 	4
1581	122.5 	4
1582	122.1 	4
1583	121.5 	4
1584	120.8 	4
1585	120.0 	4
1586	119.1 	4
1587	118.1 	4
1588	117.1 	4
1589	116.2 	4
1590	115.5 	4
1591	114.9 	4
1592	114.5 	4
1593	114.1 	4
1594	113.9 	4
1595	113.7 	4
1596	113.3 	4
1597	112.9 	4
1598	112.2 	4
1599	111.4 	4
1600	110.5 	4
1601	109.5 	4
1602	108.5 	4
1603	107.7 	4
1604	107.1 	4
1605	106.6 	4
1606	106.4 	4
1607	106.2 	4
1608	106.2 	4
1609	106.2 	4
1610	106.4 	4
1611	106.5 	4
1612	106.8 	4
1613	107.2 	4
1614	107.8 	4
1615	108.5 	4
1616	109.4 	4
1617	110.5 	4
1618	111.7 	4
1619	113.0 	4
1620	114.1 	4
1621	115.1 	4
1622	115.9 	4
1623	116.5 	4
1624	116.7 	4
1625	116.6 	4
1626	116.2 	4
1627	115.2 	4
1628	113.8 	4
1629	112.0 	4
1630	110.1 	4
1631	108.3 	4
1632	107.0 	4
1633	106.1 	4
1634	105.8 	4
1635	105.7 	4
1636	105.7 	4
1637	105.6 	4
1638	105.3 	4
1639	104.9 	4
1640	104.4 	4
1641	104.0 	4
1642	103.8 	4
1643	103.9 	4
1644	104.4 	4
1645	105.1 	4
1646	106.1 	4
1647	107.2 	4
1648	108.5 	4
1649	109.9 	4
1650	111.3 	4
1651	112.7 	4
1652	113.9 	4
1653	115.0 	4
1654	116.0 	4
1655	116.8 	4
1656	117.6 	4
1657	118.4 	4
1658	119.2 	4
1659	120.0 	4
1660	120.8 	4
1661	121.6 	4
1662	122.3 	4
1663	123.1 	4
1664	123.8 	4
1665	124.4 	4
1666	125.0 	4
1667	125.4 	4
1668	125.8 	4
1669	126.1 	4
1670	126.4 	4
1671	126.6 	4
1672	126.7 	4
1673	126.8 	4
1674	126.9 	4
1675	126.9 	4
1676	126.9 	4
1677	126.8 	4
1678	126.6 	4
1679	126.3 	4
1680	126.0 	4
1681	125.7 	4
1682	125.6 	4
1683	125.6 	4
1684	125.8 	4
1685	126.2 	4
1686	126.6 	4
1687	127.0 	4
1688	127.4 	4
1689	127.6 	4
1690	127.8 	4
1691	127.9 	4
1692	128.0 	4
1693	128.1 	4
1694	128.2 	4
1695	128.3 	4
1696	128.4 	4
1697	128.5 	4
1698	128.6 	4
1699	128.6 	4
1700	128.5 	4
1701	128.3 	4
1702	128.1 	4
1703	127.9 	4
1704	127.6 	4
1705	127.4 	4
1706	127.2 	4
1707	127.0 	4
1708	126.9 	4
1709	126.8 	4
1710	126.7 	4
1711	126.8 	4
1712	126.9 	4
1713	127.1 	4
1714	127.4 	4
1715	127.7 	4
1716	128.1 	4
1717	128.5 	4
1718	129.0 	4
1719	129.5 	4
1720	130.1 	4
1721	130.6 	4
1722	131.0 	4
1723	131.2 	4
1724	131.3 	4
1725	131.2 	4
1726	130.7 	4
1727	129.8 	4
1728	128.4 	4
1729	126.5 	4
1730	124.1 	4
1731	121.6 	4
1732	119.0 	4
1733	116.5 	4
1734	114.1 	4
1735	111.8 	4
1736	109.5 	4
1737	107.1 	4
1738	104.8 	4
1739	102.5 	4
1740	100.4 	4
1741	98.6 	4
1742	97.2 	4
1743	95.9 	4
1744	94.8 	4
1745	93.8 	4
1746	92.8 	4
1747	91.8 	4
1748	91.0 	4
1749	90.2 	4
1750	89.6 	4
1751	89.1 	4
1752	88.6 	4
1753	88.1 	4
1754	87.6 	4
1755	87.1 	4
1756	86.6 	4
1757	86.1 	4
1758	85.5 	4
1759	85.0 	4
1760	84.4 	4
1761	83.8 	4
1762	83.2 	4
1763	82.6 	4
1764	82.0 	4
1765	81.3 	4
1766	80.4 	4
1767	79.1 	4
1768	77.4 	4
1769	75.1 	4
1770	72.3 	4
1771	69.1 	4
1772	65.9 	4
1773	62.7 	4
1774	59.7 	4
1775	57.0 	4
1776	54.6 	4
1777	52.2 	4
1778	49.7 	4
1779	46.8 	4
1780	43.5 	4
1781	39.9 	4
1782	36.4 	4
1783	33.2 	4
1784	30.5 	4
1785	28.3 	4
1786	26.3 	4
1787	24.4 	4
1788	22.5 	4
1789	20.5 	4
1790	18.2 	4
1791	15.5 	4
1792	12.3 	4
1793	8.7 	4
1794	5.2 	4
1795	0.0 	4
1796	0.0 	4
1797	0.0 	4
1798	0.0 	4
1799	0.0 	4
1800	0.0 	4
